product_id,product_name,product_unit,product_price,supplier_id,category_id,supplier_name,supplier_contact,supplier_address,supplier_city,supplier_postal_code,supplier_country,supplier_phone,category_name,category_description,od_id,order_id,product_quantity,customer_id,employee_id,order_date,shipper_id,customer_name,customer_contact,customer_address,customer_city,customer_postal_code,customer_country,employee_last_name,employee_first_name,employee_birthdate,employee_photo,employee_notes,shipper_name,shipper_phone
64,"Wimmers gute Semmelknodel","20 bags x 4 pieces",33.25,12,5,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Grains/Cereals,"Breads, crackers, pasta, and cereal",256,10343,50,44,4,1996-10-31,1,"Lehmanns Marktstand","Renate Messner","Magazinweg 7","Frankfurt a.M.",60528,Germany,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.","Speedy Express","(503) 555-9831"
67,"Laughing Lumberjack Lager","24 - 12 oz bottles",14,16,1,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",Bend,97101,USA,"(503) 555-9931",Beverages,"Soft drinks, coffees, teas, beers, and ales",99,10284,5,44,4,1996-08-19,1,"Lehmanns Marktstand","Renate Messner","Magazinweg 7","Frankfurt a.M.",60528,Germany,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.","Speedy Express","(503) 555-9831"
60,"Camembert Pierrot","15 - 300 g rounds",34,28,4,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,"Dairy Products",Cheeses,98,10284,20,44,4,1996-08-19,1,"Lehmanns Marktstand","Renate Messner","Magazinweg 7","Frankfurt a.M.",60528,Germany,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.","Speedy Express","(503) 555-9831"
44,"Gula Malacca","20 - 2 kg bags",19.45,20,2,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",Singapore,0512,Singapore,555-8787,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",97,10284,21,44,4,1996-08-19,1,"Lehmanns Marktstand","Renate Messner","Magazinweg 7","Frankfurt a.M.",60528,Germany,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.","Speedy Express","(503) 555-9831"
27,"Schoggi Schokolade","100 - 100 g pieces",43.9,11,3,"Heli Susswaren GmbH and Co. KG","Petra Winkler","Tiergartenstrasse 5",Berlin,10785,Germany,"(010) 9984510",Confections,"Desserts, candies, and sweet breads",96,10284,15,44,4,1996-08-19,1,"Lehmanns Marktstand","Renate Messner","Magazinweg 7","Frankfurt a.M.",60528,Germany,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.","Speedy Express","(503) 555-9831"
17,"Alice Mutton","20 - 1 kg tins",39,7,6,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",Meat/Poultry,"Prepared meats",83,10279,15,44,8,1996-08-13,2,"Lehmanns Marktstand","Renate Messner","Magazinweg 7","Frankfurt a.M.",60528,Germany,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.","United Package","(503) 555-3199"
74,"Longlife Tofu","5 kg pkg.",10,4,7,"Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",Tokyo,100,Japan,"(03) 3555-5011",Produce,"Dried fruit and bean curd",352,10381,14,46,3,1996-12-12,3,LILA-Supermercado,"Carlos Gonzalez","Carrera 52 con Ave. Bolivar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Federal Shipping","(503) 555-9931"
72,"Mozzarella di Giovanni","24 - 200 g pkgs.",34.8,14,4,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323","Dairy Products",Cheeses,222,10330,25,46,3,1996-10-16,1,LILA-Supermercado,"Carlos Gonzalez","Carrera 52 con Ave. Bolivar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Speedy Express","(503) 555-9831"
60,"Camembert Pierrot","15 - 300 g rounds",34,28,4,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,"Dairy Products",Cheeses,292,10357,8,46,1,1996-11-19,3,LILA-Supermercado,"Carlos Gonzalez","Carrera 52 con Ave. Bolivar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","Federal Shipping","(503) 555-9931"
26,"Gumbar Gummibarchen","100 - 250 g bags",31.23,11,3,"Heli Susswaren GmbH and Co. KG","Petra Winkler","Tiergartenstrasse 5",Berlin,10785,Germany,"(010) 9984510",Confections,"Desserts, candies, and sweet breads",291,10357,16,46,1,1996-11-19,3,LILA-Supermercado,"Carlos Gonzalez","Carrera 52 con Ave. Bolivar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","Federal Shipping","(503) 555-9931"
26,"Gumbar Gummibarchen","100 - 250 g bags",31.23,11,3,"Heli Susswaren GmbH and Co. KG","Petra Winkler","Tiergartenstrasse 5",Berlin,10785,Germany,"(010) 9984510",Confections,"Desserts, candies, and sweet breads",221,10330,50,46,3,1996-10-16,1,LILA-Supermercado,"Carlos Gonzalez","Carrera 52 con Ave. Bolivar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Speedy Express","(503) 555-9831"
10,Ikura,"12 - 200 ml jars",31,4,8,"Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",Tokyo,100,Japan,"(03) 3555-5011",Seafood,"Seaweed and fish",290,10357,30,46,1,1996-11-19,3,LILA-Supermercado,"Carlos Gonzalez","Carrera 52 con Ave. Bolivar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","Federal Shipping","(503) 555-9931"
72,"Mozzarella di Giovanni","24 - 200 g pkgs.",34.8,14,4,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323","Dairy Products",Cheeses,95,10283,3,46,3,1996-08-16,3,LILA-Supermercado,"Carlos Gonzalez","Carrera 52 con Ave. Bolivar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Federal Shipping","(503) 555-9931"
69,Gudbrandsdalsost,"10 kg pkg.",36,15,4,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,"Dairy Products",Cheeses,132,10296,15,46,6,1996-09-03,1,LILA-Supermercado,"Carlos Gonzalez","Carrera 52 con Ave. Bolivar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.","Speedy Express","(503) 555-9831"
60,"Camembert Pierrot","15 - 300 g rounds",34,28,4,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,"Dairy Products",Cheeses,94,10283,35,46,3,1996-08-16,3,LILA-Supermercado,"Carlos Gonzalez","Carrera 52 con Ave. Bolivar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Federal Shipping","(503) 555-9931"
16,Pavlova,"32 - 500 g boxes",17.45,7,3,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",Confections,"Desserts, candies, and sweet breads",131,10296,30,46,6,1996-09-03,1,LILA-Supermercado,"Carlos Gonzalez","Carrera 52 con Ave. Bolivar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.","Speedy Express","(503) 555-9831"
19,"Teatime Chocolate Biscuits","10 boxes x 12 pieces",9.2,8,3,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Confections,"Desserts, candies, and sweet breads",93,10283,18,46,3,1996-08-16,3,LILA-Supermercado,"Carlos Gonzalez","Carrera 52 con Ave. Bolivar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Federal Shipping","(503) 555-9931"
11,"Queso Cabrales","1 kg pkg.",21,5,4,"Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",Oviedo,33007,Spain,"(98) 598 76 54","Dairy Products",Cheeses,130,10296,12,46,6,1996-09-03,1,LILA-Supermercado,"Carlos Gonzalez","Carrera 52 con Ave. Bolivar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.","Speedy Express","(503) 555-9831"
15,"Genen Shouyu","24 - 250 ml bottles",15.5,6,2,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",92,10283,20,46,3,1996-08-16,3,LILA-Supermercado,"Carlos Gonzalez","Carrera 52 con Ave. Bolivar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Federal Shipping","(503) 555-9931"
3,"Aniseed Syrup","12 - 550 ml bottles",10,1,2,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",420,10405,50,47,1,1997-01-06,1,LINO-Delicateses,"Felipe Izquierdo","Ave. 5 de Mayo Porlamar","I. de Margarita",4980,Venezuela,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","Speedy Express","(503) 555-9831"
68,"Scottish Longbreads","10 boxes x 8 pieces",12.5,8,3,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Confections,"Desserts, candies, and sweet breads",161,10307,3,48,2,1996-09-17,2,"Lonesome Pine Restaurant","Fran Wilson","89 Chiaroscuro Rd.",Portland,97219,USA,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.","United Package","(503) 555-3199"
62,"Tarte au sucre","48 pies",49.3,29,3,"Forets derables","Chantal Goulet","148 rue Chasseur",Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955",Confections,"Desserts, candies, and sweet breads",160,10307,10,48,2,1996-09-17,2,"Lonesome Pine Restaurant","Fran Wilson","89 Chiaroscuro Rd.",Portland,97219,USA,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.","United Package","(503) 555-3199"
1,Chais,"10 boxes x 20 bags",18,1,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222",Beverages,"Soft drinks, coffees, teas, beers, and ales",185,10317,20,48,6,1996-09-30,1,"Lonesome Pine Restaurant","Fran Wilson","89 Chiaroscuro Rd.",Portland,97219,USA,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.","Speedy Express","(503) 555-9831"
49,Maxilaku,"24 - 50 g pkgs.",20,23,3,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956",Confections,"Desserts, candies, and sweet breads",419,10404,30,49,2,1997-01-03,1,"Magazzini Alimentari Riuniti","Giovanni Rovelli","Via Ludovico il Moro 22",Bergamo,24100,Italy,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.","Speedy Express","(503) 555-9831"
42,"Singaporean Hokkien Fried Mee","32 - 1 kg pkgs.",14,20,5,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",Singapore,0512,Singapore,555-8787,Grains/Cereals,"Breads, crackers, pasta, and cereal",418,10404,40,49,2,1997-01-03,1,"Magazzini Alimentari Riuniti","Giovanni Rovelli","Via Ludovico il Moro 22",Bergamo,24100,Italy,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.","Speedy Express","(503) 555-9831"
26,"Gumbar Gummibarchen","100 - 250 g bags",31.23,11,3,"Heli Susswaren GmbH and Co. KG","Petra Winkler","Tiergartenstrasse 5",Berlin,10785,Germany,"(010) 9984510",Confections,"Desserts, candies, and sweet breads",417,10404,30,49,2,1997-01-03,1,"Magazzini Alimentari Riuniti","Giovanni Rovelli","Via Ludovico il Moro 22",Bergamo,24100,Italy,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.","Speedy Express","(503) 555-9831"
